id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
80,fletcbv2,1000,0,0,first_order,-0.5013383641678872,0.0,0,4.923350060700927e-5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NaN
81,fletcbv3,1000,0,0,first_order,-2004.8674842487092,0.3789999485015869,121,0.00013647236665760164,0.0,122,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8395574918008805
82,fletchcr,1000,0,0,first_order,0.00021574582730168757,2.190999984741211,3075,0.02738604627794676,0.0,3076,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8993925913758352
83,fminsrf2,961,0,0,max_time,100.0408372370417,60.003000020980835,35858,0.012175417218516414,0.0,35859,31201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.881892709667268
84,freuroth,1000,0,0,first_order,121471.58503160358,1.196000099182129,443,2.4237083087508853,0.0,444,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8837423015624587
86,genhumps,1000,0,0,first_order,0.2627305253719205,36.70099997520447,8778,0.26767409877134063,0.0,8779,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8899660507596514
87,genrose,1000,0,0,first_order,1.0000011733251475,7.998000144958496,10108,0.042019700463259584,0.0,10109,8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8863542944131425
88,genrose_nash,1000,0,0,first_order,1.0000011615504114,7.2769999504089355,10488,0.041010334350761624,0.0,10489,9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8864440734133838
196,indef,1000,0,0,max_time,-98670.85381114375,60.00699996948242,2104,1.100683307712675,0.0,2105,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8659664327377737
199,liarwhd,1000,0,0,first_order,20.779717763173554,0.34599995613098145,545,9.434200732556446,0.0,546,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8610647143190707
204,morebv,1000,0,0,first_order,0.00019575502928198543,4.259000062942505,3624,0.00040520400544816334,0.0,3625,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8863151325314969
206,ncb20,1000,0,0,first_order,916.1277587299664,14.785000085830688,862,0.011839632570390573,0.0,863,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8753579057735187
207,ncb20b,1000,0,0,first_order,1676.0112429105359,3.131999969482422,157,0.01253762987172446,0.0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8894135070681443
208,noncvxu2,1000,0,0,first_order,4995.1080784006435,26.73799991607666,277,29.235586675459174,0.0,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8897335003703183
209,noncvxun,1000,0,0,first_order,5605.284028786425,24.20899987220764,258,31.642784293642325,0.0,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8912333686101005
